CHR,BIN_START,BIN_END,midBP,n_all,n_PC1,r_PC1,n_PC2,r_PC2,n_PC3,r_PC3,r_PC1_scaled,r_PC2_scaled,r_PC3_scaled
chr5R,555000000,556000000,555500000,3,0,0,0,0,0,0,0,0,0
chr5R,560000000,561000000,560500000,4,0,0,0,0,0,0,0,0,0
chr5R,563000000,564000000,563500000,1,0,0,0,0,0,0,0,0,0
chr5R,565000000,566000000,565500000,2,0,0,0,0,0,0,0,0,0
chr5R,566000000,567000000,566500000,5,0,0,0,0,0,0,0,0,0
chr5R,567000000,568000000,567500000,1,0,0,0,0,0,0,0,0,0
chr5R,568000000,569000000,568500000,5,0,0,0,0,0,0,0,0,0
chr5R,571000000,572000000,571500000,4,0,0,0,0,0,0,0,0,0
chr5R,575000000,576000000,575500000,5,0,0,0,0,0,0,0,0,0
chr5R,582000000,583000000,582500000,4,0,0,0,0,0,0,0,0,0
chr5R,583000000,584000000,583500000,4,0,0,0,0,0,0,0,0,0
chr5R,584000000,585000000,584500000,1,0,0,0,0,0,0,0,0,0
chr5R,586000000,587000000,586500000,1,0,0,0,0,0,0,0,0,0
chr5R,588000000,589000000,588500000,2,0,0,0,0,0,0,0,0,0
chr5R,590000000,591000000,590500000,1,0,0,0,0,0,0,0,0,0
chr5R,591000000,592000000,591500000,2,0,0,0,0,0,0,0,0,0
chr5R,592000000,593000000,592500000,4,1,0.25,0,0,0,0,0.01818181818181818,0,0
chr5R,593000000,594000000,593500000,1,0,0,0,0,0,0,0,0,0
chr5R,596000000,597000000,596500000,9,0,0,0,0,0,0,0,0,0
chr5R,597000000,598000000,597500000,2,0,0,0,0,0,0,0,0,0
chr5R,598000000,599000000,598500000,3,0,0,0,0,0,0,0,0,0
chr5R,606000000,607000000,606500000,9,0,0,0,0,0,0,0,0,0
chr5R,607000000,608000000,607500000,8,0,0,0,0,0,0,0,0,0
chr5R,609000000,610000000,609500000,11,1,0.09090909090909091,0,0,0,0,0.01818181818181818,0,0
chr5R,611000000,612000000,611500000,3,0,0,0,0,0,0,0,0,0
chr5R,613000000,614000000,613500000,5,0,0,0,0,1,0.2,0,0,0.01818181818181818
chr5R,616000000,617000000,616500000,3,0,0,0,0,0,0,0,0,0
chr5R,617000000,618000000,617500000,4,0,0,0,0,0,0,0,0,0
chr5R,618000000,619000000,618500000,4,0,0,0,0,0,0,0,0,0
chr5R,619000000,620000000,619500000,1,0,0,0,0,0,0,0,0,0
chr5R,621000000,622000000,621500000,5,1,0.2,0,0,0,0,0.01818181818181818,0,0
chr5R,622000000,623000000,622500000,2,0,0,0,0,0,0,0,0,0
chr5R,623000000,624000000,623500000,2,0,0,0,0,0,0,0,0,0
chr5R,624000000,625000000,624500000,1,0,0,0,0,0,0,0,0,0
chr5R,625000000,626000000,625500000,2,1,0.5,0,0,0,0,0.01818181818181818,0,0
chr5R,626000000,627000000,626500000,4,0,0,0,0,0,0,0,0,0
chr5R,627000000,628000000,627500000,2,0,0,0,0,0,0,0,0,0
chr5R,629000000,630000000,629500000,1,0,0,1,1,0,0,0,0.01818181818181818,0
chr5R,631000000,632000000,631500000,4,0,0,0,0,0,0,0,0,0
chr5R,633000000,634000000,633500000,2,0,0,0,0,0,0,0,0,0
chr5R,634000000,635000000,634500000,6,0,0,0,0,0,0,0,0,0
chr5R,635000000,636000000,635500000,2,0,0,0,0,0,0,0,0,0
chr5R,636000000,637000000,636500000,1,0,0,0,0,0,0,0,0,0
chr5R,637000000,638000000,637500000,4,0,0,0,0,0,0,0,0,0
chr5R,638000000,639000000,638500000,7,0,0,0,0,0,0,0,0,0
chr5R,640000000,641000000,640500000,3,0,0,0,0,0,0,0,0,0
chr5R,641000000,642000000,641500000,2,0,0,0,0,0,0,0,0,0
chr5R,644000000,645000000,644500000,2,0,0,0,0,0,0,0,0,0
chr5R,645000000,646000000,645500000,2,0,0,0,0,0,0,0,0,0
chr5R,651000000,652000000,651500000,2,0,0,0,0,0,0,0,0,0
chr5R,657000000,658000000,657500000,18,0,0,0,0,0,0,0,0,0
chr5R,658000000,659000000,658500000,3,0,0,0,0,0,0,0,0,0
chr5R,660000000,661000000,660500000,16,0,0,0,0,0,0,0,0,0
chr5R,662000000,663000000,662500000,3,0,0,0,0,0,0,0,0,0
chr5R,663000000,664000000,663500000,18,0,0,0,0,0,0,0,0,0
chr5R,664000000,665000000,664500000,5,0,0,0,0,0,0,0,0,0
chr5R,665000000,666000000,665500000,6,0,0,0,0,0,0,0,0,0
chr5R,666000000,667000000,666500000,11,0,0,0,0,0,0,0,0,0
chr5R,668000000,669000000,668500000,3,0,0,0,0,0,0,0,0,0
chr5R,669000000,670000000,669500000,1,0,0,0,0,0,0,0,0,0
chr5R,670000000,671000000,670500000,1,0,0,0,0,0,0,0,0,0
chr5R,671000000,672000000,671500000,3,0,0,0,0,0,0,0,0,0
chr5R,672000000,673000000,672500000,9,0,0,0,0,0,0,0,0,0
chr5R,673000000,674000000,673500000,17,0,0,0,0,0,0,0,0,0
chr5R,674000000,675000000,674500000,1,0,0,0,0,0,0,0,0,0
chr5R,677000000,678000000,677500000,13,0,0,0,0,0,0,0,0,0
chr5R,679000000,680000000,679500000,12,0,0,0,0,0,0,0,0,0
chr5R,682000000,683000000,682500000,2,0,0,0,0,0,0,0,0,0
chr5R,683000000,684000000,683500000,9,0,0,0,0,0,0,0,0,0
chr5R,685000000,686000000,685500000,4,0,0,0,0,0,0,0,0,0
chr5R,687000000,688000000,687500000,1,0,0,0,0,0,0,0,0,0
chr5R,688000000,689000000,688500000,15,0,0,0,0,0,0,0,0,0
chr5R,689000000,690000000,689500000,6,0,0,0,0,0,0,0,0,0
chr5R,690000000,691000000,690500000,2,0,0,0,0,0,0,0,0,0
chr5R,691000000,692000000,691500000,11,3,0.2727272727272727,0,0,1,0.09090909090909091,0.05454545454545454,0,0.01818181818181818
chr5R,692000000,693000000,692500000,5,0,0,0,0,0,0,0,0,0
chr5R,694000000,695000000,694500000,2,0,0,0,0,0,0,0,0,0
chr5R,695000000,696000000,695500000,1,0,0,0,0,0,0,0,0,0
chr5R,699000000,700000000,699500000,1,0,0,0,0,0,0,0,0,0
chr5R,702000000,703000000,702500000,13,0,0,0,0,0,0,0,0,0
chr5R,705000000,706000000,705500000,7,1,0.14285714285714285,0,0,0,0,0.01818181818181818,0,0
chr5R,706000000,707000000,706500000,2,0,0,0,0,0,0,0,0,0
chr5R,707000000,708000000,707500000,8,0,0,0,0,0,0,0,0,0
chr5R,709000000,710000000,709500000,1,0,0,0,0,0,0,0,0,0
chr5R,710000000,711000000,710500000,2,0,0,1,0.5,0,0,0,0.01818181818181818,0
chr5R,711000000,712000000,711500000,11,0,0,0,0,0,0,0,0,0
chr5R,712000000,713000000,712500000,2,0,0,0,0,0,0,0,0,0
chr5R,713000000,714000000,713500000,4,0,0,0,0,0,0,0,0,0
chr5R,715000000,716000000,715500000,9,1,0.1111111111111111,0,0,0,0,0.01818181818181818,0,0
chr5R,718000000,719000000,718500000,12,0,0,0,0,0,0,0,0,0
chr5R,719000000,720000000,719500000,2,0,0,0,0,0,0,0,0,0
chr5R,720000000,721000000,720500000,3,0,0,0,0,0,0,0,0,0
chr5R,721000000,722000000,721500000,2,0,0,0,0,0,0,0,0,0
chr5R,723000000,724000000,723500000,4,0,0,0,0,0,0,0,0,0
chr5R,725000000,726000000,725500000,2,0,0,0,0,0,0,0,0,0
chr5R,726000000,727000000,726500000,12,1,0.08333333333333333,0,0,0,0,0.01818181818181818,0,0
chr5R,728000000,729000000,728500000,5,0,0,0,0,0,0,0,0,0
chr5R,729000000,730000000,729500000,8,0,0,0,0,0,0,0,0,0
chr5R,730000000,731000000,730500000,9,0,0,0,0,0,0,0,0,0
chr5R,731000000,732000000,731500000,1,0,0,0,0,0,0,0,0,0
chr5R,734000000,735000000,734500000,10,0,0,0,0,0,0,0,0,0
chr5R,735000000,736000000,735500000,11,0,0,0,0,0,0,0,0,0
chr5R,736000000,737000000,736500000,2,0,0,0,0,0,0,0,0,0
chr5R,737000000,738000000,737500000,1,0,0,0,0,0,0,0,0,0
chr5R,738000000,739000000,738500000,2,1,0.5,0,0,0,0,0.01818181818181818,0,0
chr5R,739000000,740000000,739500000,3,0,0,0,0,0,0,0,0,0
chr5R,741000000,742000000,741500000,4,0,0,0,0,0,0,0,0,0
chr5R,742000000,743000000,742500000,6,0,0,0,0,0,0,0,0,0
chr5R,743000000,744000000,743500000,2,0,0,0,0,0,0,0,0,0
chr5R,744000000,745000000,744500000,7,0,0,0,0,0,0,0,0,0
chr5R,746000000,747000000,746500000,2,0,0,0,0,0,0,0,0,0
chr5R,747000000,748000000,747500000,1,0,0,0,0,0,0,0,0,0
chr5R,748000000,749000000,748500000,1,0,0,0,0,0,0,0,0,0
chr5R,753000000,754000000,753500000,3,0,0,0,0,0,0,0,0,0
chr5R,754000000,755000000,754500000,4,0,0,0,0,0,0,0,0,0
chr5R,756000000,757000000,756500000,5,0,0,0,0,0,0,0,0,0
chr5R,759000000,760000000,759500000,6,1,0.16666666666666666,0,0,0,0,0.01818181818181818,0,0
chr5R,760000000,761000000,760500000,3,0,0,0,0,0,0,0,0,0
chr5R,763000000,764000000,763500000,5,0,0,0,0,0,0,0,0,0
chr5R,765000000,766000000,765500000,7,0,0,0,0,0,0,0,0,0
chr5R,766000000,767000000,766500000,3,0,0,0,0,0,0,0,0,0
chr5R,767000000,768000000,767500000,3,0,0,0,0,0,0,0,0,0
chr5R,769000000,770000000,769500000,2,0,0,0,0,0,0,0,0,0
chr5R,770000000,771000000,770500000,1,1,1,0,0,0,0,0.01818181818181818,0,0
chr5R,775000000,776000000,775500000,5,0,0,0,0,0,0,0,0,0
chr5R,776000000,777000000,776500000,22,0,0,0,0,0,0,0,0,0
chr5R,777000000,778000000,777500000,1,0,0,0,0,0,0,0,0,0
chr5R,779000000,780000000,779500000,2,0,0,0,0,0,0,0,0,0
chr5R,780000000,781000000,780500000,6,1,0.16666666666666666,0,0,0,0,0.01818181818181818,0,0
chr5R,782000000,783000000,782500000,11,0,0,0,0,0,0,0,0,0
chr5R,784000000,785000000,784500000,3,0,0,0,0,0,0,0,0,0
chr5R,785000000,786000000,785500000,4,0,0,0,0,0,0,0,0,0
chr5R,786000000,787000000,786500000,2,0,0,0,0,0,0,0,0,0
chr5R,787000000,788000000,787500000,8,0,0,0,0,0,0,0,0,0
chr5R,789000000,790000000,789500000,2,0,0,0,0,0,0,0,0,0
chr5R,790000000,791000000,790500000,9,0,0,0,0,0,0,0,0,0
chr5R,792000000,793000000,792500000,23,0,0,0,0,0,0,0,0,0
chr5R,793000000,794000000,793500000,2,0,0,0,0,0,0,0,0,0
chr5R,794000000,795000000,794500000,7,0,0,0,0,0,0,0,0,0
chr5R,795000000,796000000,795500000,1,0,0,0,0,0,0,0,0,0
chr5R,796000000,797000000,796500000,18,0,0,0,0,0,0,0,0,0
chr5R,799000000,800000000,799500000,2,0,0,0,0,0,0,0,0,0
chr5R,802000000,803000000,802500000,5,0,0,0,0,1,0.2,0,0,0.01818181818181818
chr5R,806000000,807000000,806500000,1,0,0,0,0,0,0,0,0,0
chr5R,807000000,808000000,807500000,1,0,0,0,0,0,0,0,0,0
chr5R,808000000,809000000,808500000,1,0,0,0,0,0,0,0,0,0
chr5R,809000000,810000000,809500000,4,0,0,0,0,0,0,0,0,0
chr5R,810000000,811000000,810500000,1,0,0,0,0,0,0,0,0,0
chr5R,812000000,813000000,812500000,8,0,0,0,0,0,0,0,0,0
chr5R,813000000,814000000,813500000,10,0,0,0,0,0,0,0,0,0
chr5R,814000000,815000000,814500000,1,0,0,0,0,0,0,0,0,0
chr5R,816000000,817000000,816500000,1,0,0,0,0,0,0,0,0,0
chr5R,817000000,818000000,817500000,4,0,0,0,0,0,0,0,0,0
chr5R,819000000,820000000,819500000,4,0,0,0,0,0,0,0,0,0
chr5R,820000000,821000000,820500000,7,0,0,0,0,0,0,0,0,0
chr5R,821000000,822000000,821500000,12,0,0,0,0,0,0,0,0,0
chr5R,825000000,826000000,825500000,1,0,0,0,0,0,0,0,0,0
chr5R,826000000,827000000,826500000,8,0,0,0,0,0,0,0,0,0
chr5R,830000000,831000000,830500000,19,2,0.10526315789473684,0,0,0,0,0.03636363636363636,0,0
chr5R,831000000,832000000,831500000,3,0,0,0,0,0,0,0,0,0
chr5R,833000000,834000000,833500000,2,0,0,0,0,0,0,0,0,0
chr5R,834000000,835000000,834500000,4,2,0.5,0,0,0,0,0.03636363636363636,0,0
chr5R,835000000,836000000,835500000,1,0,0,0,0,0,0,0,0,0
chr5R,836000000,837000000,836500000,2,0,0,0,0,0,0,0,0,0
chr5R,837000000,838000000,837500000,2,0,0,0,0,0,0,0,0,0
chr5R,839000000,840000000,839500000,6,0,0,0,0,0,0,0,0,0
chr5R,840000000,841000000,840500000,2,0,0,0,0,0,0,0,0,0
chr5R,841000000,842000000,841500000,5,0,0,0,0,0,0,0,0,0
chr5R,842000000,843000000,842500000,2,0,0,0,0,0,0,0,0,0
chr5R,843000000,844000000,843500000,7,0,0,0,0,0,0,0,0,0
chr5R,844000000,845000000,844500000,3,0,0,0,0,0,0,0,0,0
chr5R,845000000,846000000,845500000,13,0,0,0,0,0,0,0,0,0
chr5R,846000000,847000000,846500000,12,0,0,1,0.08333333333333333,0,0,0,0.01818181818181818,0
chr5R,849000000,850000000,849500000,7,0,0,0,0,0,0,0,0,0
chr5R,851000000,852000000,851500000,10,0,0,0,0,0,0,0,0,0
chr5R,852000000,853000000,852500000,5,0,0,1,0.2,0,0,0,0.01818181818181818,0
chr5R,853000000,854000000,853500000,2,0,0,0,0,0,0,0,0,0
chr5R,854000000,855000000,854500000,7,0,0,0,0,0,0,0,0,0
chr5R,855000000,856000000,855500000,5,0,0,0,0,0,0,0,0,0
chr5R,856000000,857000000,856500000,5,0,0,0,0,0,0,0,0,0
chr5R,857000000,858000000,857500000,1,0,0,0,0,0,0,0,0,0
chr5R,859000000,860000000,859500000,2,0,0,0,0,0,0,0,0,0
chr5R,860000000,861000000,860500000,5,0,0,0,0,0,0,0,0,0
chr5R,861000000,862000000,861500000,23,1,0.043478260869565216,0,0,0,0,0.01818181818181818,0,0
chr5R,862000000,863000000,862500000,4,0,0,0,0,0,0,0,0,0
chr5R,863000000,864000000,863500000,1,0,0,0,0,0,0,0,0,0
chr5R,865000000,866000000,865500000,8,0,0,0,0,0,0,0,0,0
chr5R,866000000,867000000,866500000,3,0,0,0,0,0,0,0,0,0
chr5R,867000000,868000000,867500000,33,2,0.06060606060606061,0,0,0,0,0.03636363636363636,0,0
chr5R,868000000,869000000,868500000,7,0,0,0,0,0,0,0,0,0
chr5R,872000000,873000000,872500000,3,0,0,0,0,0,0,0,0,0
chr5R,873000000,874000000,873500000,11,0,0,0,0,0,0,0,0,0
chr5R,874000000,875000000,874500000,8,0,0,0,0,0,0,0,0,0
chr6R,0,1000000,500000,5,0,0,1,0.2,0,0,0,0.01818181818181818,0
chr6R,1000000,2000000,1500000,2,0,0,0,0,0,0,0,0,0
chr6R,6000000,7000000,6500000,1,0,0,0,0,0,0,0,0,0
chr6R,7000000,8000000,7500000,14,0,0,0,0,0,0,0,0,0
chr6R,8000000,9000000,8500000,13,0,0,0,0,0,0,0,0,0
chr6R,9000000,10000000,9500000,9,0,0,0,0,0,0,0,0,0
chr6R,12000000,13000000,12500000,9,0,0,0,0,0,0,0,0,0
chr6R,15000000,16000000,15500000,7,0,0,0,0,0,0,0,0,0
chr6R,17000000,18000000,17500000,4,0,0,0,0,0,0,0,0,0
chr6R,19000000,20000000,19500000,1,0,0,0,0,0,0,0,0,0
chr6R,20000000,21000000,20500000,6,0,0,0,0,0,0,0,0,0
chr6R,24000000,25000000,24500000,7,0,0,0,0,0,0,0,0,0
chr6R,27000000,28000000,27500000,1,0,0,0,0,0,0,0,0,0
chr6R,30000000,31000000,30500000,1,0,0,0,0,0,0,0,0,0
chr6R,31000000,32000000,31500000,4,0,0,0,0,0,0,0,0,0
chr6R,34000000,35000000,34500000,8,0,0,0,0,0,0,0,0,0
chr6R,37000000,38000000,37500000,8,0,0,0,0,0,0,0,0,0
chr6R,41000000,42000000,41500000,6,0,0,0,0,0,0,0,0,0
chr6R,42000000,43000000,42500000,13,0,0,0,0,0,0,0,0,0
chr6R,47000000,48000000,47500000,5,0,0,0,0,0,0,0,0,0
chr6R,49000000,50000000,49500000,9,0,0,0,0,0,0,0,0,0
chr6R,51000000,52000000,51500000,3,0,0,0,0,0,0,0,0,0
chr6R,54000000,55000000,54500000,1,0,0,0,0,0,0,0,0,0
chr6R,56000000,57000000,56500000,1,0,0,0,0,0,0,0,0,0
chr6R,58000000,59000000,58500000,4,0,0,0,0,0,0,0,0,0
chr6R,59000000,60000000,59500000,3,0,0,0,0,0,0,0,0,0
chr6R,61000000,62000000,61500000,5,0,0,0,0,0,0,0,0,0
chr6R,63000000,64000000,63500000,8,0,0,0,0,0,0,0,0,0
chr6R,64000000,65000000,64500000,1,0,0,0,0,0,0,0,0,0
chr6R,66000000,67000000,66500000,2,0,0,0,0,0,0,0,0,0
chr6R,70000000,71000000,70500000,2,1,0.5,0,0,0,0,0.01818181818181818,0,0
chr6R,73000000,74000000,73500000,2,1,0.5,0,0,0,0,0.01818181818181818,0,0
chr6R,74000000,75000000,74500000,1,0,0,0,0,0,0,0,0,0
chr6R,79000000,80000000,79500000,2,0,0,0,0,0,0,0,0,0
chr6R,82000000,83000000,82500000,1,0,0,0,0,0,0,0,0,0
chr6R,84000000,85000000,84500000,1,0,0,0,0,0,0,0,0,0
chr6R,86000000,87000000,86500000,1,0,0,0,0,0,0,0,0,0
chr6R,87000000,88000000,87500000,3,0,0,0,0,0,0,0,0,0
chr6R,88000000,89000000,88500000,3,1,0.3333333333333333,0,0,0,0,0.01818181818181818,0,0
chr6R,89000000,90000000,89500000,5,0,0,1,0.2,0,0,0,0.01818181818181818,0
chr6R,91000000,92000000,91500000,4,0,0,0,0,0,0,0,0,0
chr6R,95000000,96000000,95500000,2,0,0,0,0,0,0,0,0,0
chr6R,97000000,98000000,97500000,3,0,0,0,0,0,0,0,0,0
chr6R,101000000,102000000,101500000,1,0,0,0,0,0,0,0,0,0
chr6R,102000000,103000000,102500000,2,0,0,0,0,0,0,0,0,0
chr6R,110000000,111000000,110500000,3,0,0,0,0,0,0,0,0,0
chr6R,112000000,113000000,112500000,1,0,0,0,0,0,0,0,0,0
chr6R,126000000,127000000,126500000,1,0,0,0,0,0,0,0,0,0
chr6R,135000000,136000000,135500000,1,0,0,0,0,0,0,0,0,0
chr6R,140000000,141000000,140500000,2,0,0,0,0,0,0,0,0,0
chr6R,144000000,145000000,144500000,1,0,0,0,0,0,0,0,0,0
chr6R,146000000,147000000,146500000,2,0,0,0,0,0,0,0,0,0
chr6R,147000000,148000000,147500000,1,1,1,1,1,0,0,0.01818181818181818,0.01818181818181818,0
chr6R,156000000,157000000,156500000,1,0,0,0,0,0,0,0,0,0
chr6R,160000000,161000000,160500000,1,1,1,1,1,0,0,0.01818181818181818,0.01818181818181818,0
chr6R,197000000,198000000,197500000,1,0,0,0,0,0,0,0,0,0
chr6R,230000000,231000000,230500000,1,0,0,0,0,0,0,0,0,0
chr6R,244000000,245000000,244500000,1,0,0,0,0,0,0,0,0,0
chr6R,261000000,262000000,261500000,3,0,0,0,0,0,0,0,0,0
chr6R,266000000,267000000,266500000,1,0,0,0,0,1,1,0,0,0.01818181818181818
chr6R,278000000,279000000,278500000,1,0,0,0,0,0,0,0,0,0
chr6R,304000000,305000000,304500000,1,0,0,0,0,0,0,0,0,0
chr6R,311000000,312000000,311500000,9,0,0,0,0,0,0,0,0,0
chr6R,328000000,329000000,328500000,11,0,0,0,0,0,0,0,0,0
chr6R,331000000,332000000,331500000,3,0,0,0,0,0,0,0,0,0
chr6R,385000000,386000000,385500000,1,1,1,0,0,0,0,0.01818181818181818,0,0
chr6R,390000000,391000000,390500000,1,1,1,0,0,0,0,0.01818181818181818,0,0
chr6R,392000000,393000000,392500000,2,1,0.5,1,0.5,1,0.5,0.01818181818181818,0.01818181818181818,0.01818181818181818
chr6R,423000000,424000000,423500000,1,0,0,0,0,0,0,0,0,0
chr6R,428000000,429000000,428500000,1,0,0,0,0,0,0,0,0,0
chr6R,438000000,439000000,438500000,2,0,0,0,0,0,0,0,0,0
chr6R,443000000,444000000,443500000,1,0,0,0,0,0,0,0,0,0
chr6R,445000000,446000000,445500000,3,0,0,0,0,0,0,0,0,0
chr6R,450000000,451000000,450500000,6,0,0,0,0,0,0,0,0,0
chr6R,453000000,454000000,453500000,3,0,0,0,0,0,0,0,0,0
chr6R,457000000,458000000,457500000,1,0,0,0,0,0,0,0,0,0
chr6R,458000000,459000000,458500000,4,0,0,0,0,0,0,0,0,0
chr6R,459000000,460000000,459500000,1,0,0,0,0,0,0,0,0,0
chr6R,461000000,462000000,461500000,4,0,0,0,0,0,0,0,0,0
chr6R,463000000,464000000,463500000,3,0,0,0,0,0,0,0,0,0
chr6R,473000000,474000000,473500000,1,0,0,0,0,0,0,0,0,0
chr6R,474000000,475000000,474500000,5,0,0,0,0,0,0,0,0,0
chr6R,475000000,476000000,475500000,4,0,0,0,0,0,0,0,0,0
chr6R,477000000,478000000,477500000,5,0,0,0,0,0,0,0,0,0
chr6R,481000000,482000000,481500000,4,0,0,0,0,0,0,0,0,0
chr6R,482000000,483000000,482500000,5,0,0,0,0,0,0,0,0,0
chr6R,483000000,484000000,483500000,2,0,0,0,0,0,0,0,0,0
chr6R,486000000,487000000,486500000,1,0,0,0,0,0,0,0,0,0
chr6R,487000000,488000000,487500000,2,0,0,0,0,0,0,0,0,0
chr6R,488000000,489000000,488500000,5,0,0,0,0,0,0,0,0,0
chr6R,491000000,492000000,491500000,1,0,0,0,0,0,0,0,0,0
chr6R,495000000,496000000,495500000,5,3,0.6,3,0.6,0,0,0.05454545454545454,0.05454545454545454,0
chr6R,497000000,498000000,497500000,3,0,0,0,0,0,0,0,0,0
chr6R,498000000,499000000,498500000,2,0,0,0,0,0,0,0,0,0
chr6R,501000000,502000000,501500000,1,0,0,0,0,0,0,0,0,0
chr6R,510000000,511000000,510500000,3,0,0,0,0,1,0.3333333333333333,0,0,0.01818181818181818
chr6R,517000000,518000000,517500000,2,0,0,0,0,0,0,0,0,0
chr6R,522000000,523000000,522500000,1,1,1,0,0,0,0,0.01818181818181818,0,0
chr6R,523000000,524000000,523500000,2,0,0,0,0,0,0,0,0,0
chr6R,524000000,525000000,524500000,3,0,0,0,0,0,0,0,0,0
chr6R,528000000,529000000,528500000,2,0,0,0,0,0,0,0,0,0
chr6R,529000000,530000000,529500000,3,0,0,0,0,0,0,0,0,0
chr6R,531000000,532000000,531500000,2,2,1,2,1,0,0,0.03636363636363636,0.03636363636363636,0
chr6R,536000000,537000000,536500000,13,2,0.15384615384615385,1,0.07692307692307693,1,0.07692307692307693,0.03636363636363636,0.01818181818181818,0.01818181818181818
chr6R,538000000,539000000,538500000,1,1,1,0,0,0,0,0.01818181818181818,0,0
chr6R,560000000,561000000,560500000,1,0,0,0,0,0,0,0,0,0
chr6R,566000000,567000000,566500000,4,1,0.25,0,0,0,0,0.01818181818181818,0,0
chr6R,567000000,568000000,567500000,4,0,0,0,0,0,0,0,0,0
chr6R,574000000,575000000,574500000,1,0,0,0,0,0,0,0,0,0
chr6R,578000000,579000000,578500000,1,0,0,0,0,0,0,0,0,0
chr6R,580000000,581000000,580500000,1,0,0,0,0,0,0,0,0,0
chr6R,582000000,583000000,582500000,3,0,0,0,0,0,0,0,0,0
chr6R,584000000,585000000,584500000,7,0,0,0,0,0,0,0,0,0
chr6R,585000000,586000000,585500000,2,0,0,0,0,0,0,0,0,0
chr6R,586000000,587000000,586500000,2,0,0,0,0,0,0,0,0,0
chr6R,587000000,588000000,587500000,1,0,0,0,0,0,0,0,0,0
chr6R,590000000,591000000,590500000,4,0,0,1,0.25,0,0,0,0.01818181818181818,0
chr6R,591000000,592000000,591500000,4,0,0,0,0,0,0,0,0,0
chr6R,592000000,593000000,592500000,2,0,0,0,0,0,0,0,0,0
chr6R,593000000,594000000,593500000,11,0,0,0,0,0,0,0,0,0
chr6R,594000000,595000000,594500000,1,1,1,0,0,0,0,0.01818181818181818,0,0
chr6R,596000000,597000000,596500000,1,0,0,0,0,0,0,0,0,0
chr6R,599000000,600000000,599500000,1,0,0,0,0,0,0,0,0,0
chr6R,600000000,601000000,600500000,1,0,0,0,0,0,0,0,0,0
chr6R,603000000,604000000,603500000,5,0,0,0,0,0,0,0,0,0
chr6R,605000000,606000000,605500000,8,0,0,0,0,1,0.125,0,0,0.01818181818181818
chr6R,606000000,607000000,606500000,6,0,0,0,0,0,0,0,0,0
chr6R,607000000,608000000,607500000,4,0,0,0,0,0,0,0,0,0
chr6R,608000000,609000000,608500000,3,0,0,0,0,0,0,0,0,0
chr6R,609000000,610000000,609500000,7,0,0,0,0,0,0,0,0,0
chr6R,611000000,612000000,611500000,4,0,0,0,0,0,0,0,0,0
chr6R,612000000,613000000,612500000,5,0,0,0,0,0,0,0,0,0
chr6R,613000000,614000000,613500000,2,0,0,0,0,0,0,0,0,0
chr6R,614000000,615000000,614500000,11,0,0,0,0,0,0,0,0,0
chr6R,615000000,616000000,615500000,11,0,0,0,0,0,0,0,0,0
chr6R,618000000,619000000,618500000,4,1,0.25,0,0,0,0,0.01818181818181818,0,0
chr6R,619000000,620000000,619500000,17,0,0,0,0,0,0,0,0,0
chr6R,621000000,622000000,621500000,6,0,0,0,0,0,0,0,0,0
chr6R,623000000,624000000,623500000,7,0,0,0,0,0,0,0,0,0
chr6R,624000000,625000000,624500000,2,0,0,0,0,0,0,0,0,0
chr6R,625000000,626000000,625500000,3,0,0,0,0,0,0,0,0,0
chr6R,626000000,627000000,626500000,1,0,0,0,0,0,0,0,0,0
chr6R,630000000,631000000,630500000,3,1,0.3333333333333333,0,0,0,0,0.01818181818181818,0,0
chr6R,631000000,632000000,631500000,7,0,0,0,0,0,0,0,0,0
chr6R,634000000,635000000,634500000,2,0,0,0,0,0,0,0,0,0
chr6R,635000000,636000000,635500000,3,0,0,0,0,0,0,0,0,0
chr6R,636000000,637000000,636500000,3,0,0,0,0,0,0,0,0,0
chr6R,637000000,638000000,637500000,3,1,0.3333333333333333,0,0,0,0,0.01818181818181818,0,0
chr6R,638000000,639000000,638500000,9,1,0.1111111111111111,0,0,0,0,0.01818181818181818,0,0
chr6R,639000000,640000000,639500000,11,1,0.09090909090909091,1,0.09090909090909091,0,0,0.01818181818181818,0.01818181818181818,0
chr6R,640000000,641000000,640500000,1,1,1,1,1,0,0,0.01818181818181818,0.01818181818181818,0
chr6R,641000000,642000000,641500000,6,0,0,0,0,0,0,0,0,0
chr6R,642000000,643000000,642500000,17,0,0,0,0,0,0,0,0,0
chr6R,643000000,644000000,643500000,4,0,0,0,0,0,0,0,0,0
chr6R,644000000,645000000,644500000,3,0,0,0,0,0,0,0,0,0
chr6R,646000000,647000000,646500000,7,0,0,0,0,0,0,0,0,0
chr6R,647000000,648000000,647500000,10,1,0.1,0,0,0,0,0.01818181818181818,0,0
chr6R,648000000,649000000,648500000,3,0,0,0,0,0,0,0,0,0
chr6R,649000000,650000000,649500000,7,1,0.14285714285714285,0,0,0,0,0.01818181818181818,0,0
chr6R,654000000,655000000,654500000,1,0,0,0,0,0,0,0,0,0
chr6R,655000000,656000000,655500000,2,0,0,0,0,0,0,0,0,0
chr6R,659000000,660000000,659500000,6,0,0,0,0,0,0,0,0,0
chr6R,660000000,661000000,660500000,2,0,0,0,0,0,0,0,0,0
chr6R,661000000,662000000,661500000,24,0,0,0,0,0,0,0,0,0
chr6R,662000000,663000000,662500000,8,0,0,0,0,0,0,0,0,0
